video_id,label,modality,unsure_a,unsure_v,comment
1JSbmO1NQzk_000130,"bird chirping, tweeting",A,False,False,
1JSbmO1NQzk_000130,cricket chirping,A,False,False,
1JSbmO1NQzk_000130,wind rustling leaves,AV,False,False,
1Jo_WQrPc1Q_000140,"male speech, man speaking",AV,False,False,
1Jo_WQrPc1Q_000140,striking pool,AV,False,False,
1JsIcP2nXMw_000108,coyote howling,AV,False,False,
1JsIcP2nXMw_000108,fox barking,AV,False,False,
1JsIcP2nXMw_000108,wind noise,A,False,False,
1Kb6GNZClSM_000140,hail,AV,False,False,
1Kb6GNZClSM_000140,tornado roaring,AV,False,False,
1Kb6GNZClSM_000140,wind noise,AV,False,False,
1KpqiBhyP7Q_000066,ferret dooking,AV,False,False,
1MaEJRh2oGY_000034,"bird chirping, tweeting",A,False,False,
1MaEJRh2oGY_000034,cheetah chirrup,AV,False,False,
1MaEJRh2oGY_000034,cricket chirping,A,False,False,
1MaEJRh2oGY_000089,"bird chirping, tweeting",A,False,False,
1MaEJRh2oGY_000089,cheetah chirrup,AV,False,False,
1MaEJRh2oGY_000089,warbler chirping,A,False,False,
1MlgXBFnJl8_000044,car passing by,AV,False,False,
1MlgXBFnJl8_000044,opening or closing car electric windows,A,False,False,
1Ny5ZlcBlcQ_000030,"bird chirping, tweeting",A,False,False,
1Ny5ZlcBlcQ_000030,"male speech, man speaking",AV,False,False,
1Ny5ZlcBlcQ_000030,rowboat  canoe  kayak rowing,V,False,False,
1On2yNySbZ0_000210,"motorboat, speedboat acceleration",AV,False,False,
1On2yNySbZ0_000210,sailing,AV,False,False,
1On2yNySbZ0_000210,sea waves,AV,False,False,
1On2yNySbZ0_000210,splashing water,AV,False,False,
1On2yNySbZ0_000210,wind noise,A,False,False,
1P9yEzO1Bic_000025,playing erhu,AV,False,False,
1P9yEzO1Bic_000025,playing piano,AV,False,False,
1PAb2MoavDc_000210,firing cannon,V,False,False,
1PAb2MoavDc_000210,"fly, housefly buzzing",A,False,False,
1PAb2MoavDc_000210,"male speech, man speaking",A,False,False,
1PN-bfs2EhY_000030,child singing,AV,False,False,
1PN-bfs2EhY_000030,female singing,A,False,False,
1Qvce8w_Vds_000011,"female speech, woman speaking",AV,False,False,
1Qvce8w_Vds_000011,"male speech, man speaking",AV,False,False,
1Qvce8w_Vds_000011,people nose blowing,AV,False,False,
1Qvce8w_Vds_000011,people sobbing,AV,False,False,
1RwhRTe-OKk_000030,people crowd,V,False,False,
1RwhRTe-OKk_000030,playing acoustic guitar,AV,False,False,
1RwhRTe-OKk_000030,playing electric guitar,AV,False,False,
1TAOyk0Xgss_000370,"male speech, man speaking",A,False,False,
1TAOyk0Xgss_000370,vacuum cleaner cleaning floors,AV,False,False,
1Uj_ulATth0_000360,"bird chirping, tweeting",AV,False,False,
1Uj_ulATth0_000360,cricket chirping,A,False,False,
1Uj_ulATth0_000360,mynah bird singing,A,False,False,
1Uj_ulATth0_000360,stream burbling,AV,False,False,
1Uj_ulATth0_000360,waterfall burbling,AV,False,False,
1Uj_ulATth0_000360,wind noise,A,False,False,
1Uj_ulATth0_000360,woodpecker pecking tree,A,False,False,
1VHm2PacRWc_000020,bull bellowing,AV,False,False,
1VHm2PacRWc_000020,cattle mooing,AV,False,False,
1VHm2PacRWc_000020,"cattle, bovinae cowbell",AV,False,False,
1VHm2PacRWc_000020,cow lowing,AV,False,False,
1VHm2PacRWc_000020,"male speech, man speaking",A,False,False,
1W-KLZJwXkc_000010,people cheering,AV,False,False,
1W-KLZJwXkc_000010,people giggling,A,False,False,
1W-KLZJwXkc_000010,people screaming,A,False,False,
1W-KLZJwXkc_000010,tap dancing,AV,False,False,
1W2FOzSXsxs_000030,child singing,AV,False,False,
1W2FOzSXsxs_000030,female singing,AV,False,False,
1W83RMliwv8_000049,"bird chirping, tweeting",AV,False,False,
1W83RMliwv8_000049,bird squawking,A,False,False,
1W83RMliwv8_000049,mynah bird singing,AV,False,False,
1W83RMliwv8_000049,wind rustling leaves,AV,False,False,
1WI9921OeRc_000570,bowling impact,AV,False,False,
1WI9921OeRc_000570,"male speech, man speaking",AV,False,False,
1WI9921OeRc_000570,people burping,AV,False,False,
1WI9921OeRc_000570,striking bowling,AV,False,False,
1WLMVX_Y2Pk_000018,elephant trumpeting,V,False,False,
1WLMVX_Y2Pk_000018,"female speech, woman speaking",A,False,False,
1WLMVX_Y2Pk_000018,"male speech, man speaking",A,False,False,
1WLMVX_Y2Pk_000213,elephant trumpeting,V,False,False,
1WLMVX_Y2Pk_000213,people crowd,A,False,False,
1WLMVX_Y2Pk_000213,wind noise,A,False,False,
1XO0SqsZhHU_000030,"engine accelerating, revving, vroom",V,False,False,
1XO0SqsZhHU_000030,raining,AV,False,False,
1XO0SqsZhHU_000030,thunder,A,False,False,
1XO0SqsZhHU_000030,wind noise,AV,False,False,
1XO0SqsZhHU_000030,wind rustling leaves,AV,False,False,
1XxHC7eMNg8_000011,sharpen knife,V,False,False,
1XxHC7eMNg8_000024,sharpen knife,V,False,False,
1YxcifClvo0_000016,"bird chirping, tweeting",V,False,False,
1YxcifClvo0_000016,bird wings flapping,AV,False,False,
1YxcifClvo0_000016,pigeon  dove cooing,AV,False,False,
1ZXe1qg_xeg_000125,"male speech, man speaking",AV,False,False,
1_JeO9Pg1aQ_000020,cricket chirping,AV,False,False,
1_JeO9Pg1aQ_000020,female speech  woman speaking,A,False,False,
1cwReJkXLVo_000505,"engine accelerating, revving, vroom",A,False,False,
1cwReJkXLVo_000505,"race car, auto racing",AV,False,False,
1e0_4dwF9A4_000030,bird squawking,AV,False,False,
1e0_4dwF9A4_000030,lions roaring,AV,False,False,
1eP5LSjyge0_000220,cutting hair with electric trimmers,AV,False,False,
1fDGejVDAHU_000000,chainsawing trees,AV,False,False,
1fDGejVDAHU_000000,footsteps on snow,A,False,False,
1garMoYilAY_000030,children shouting,A,False,False,
1garMoYilAY_000030,female speech  woman speaking,A,False,False,
1garMoYilAY_000030,people belly laughing,A,False,False,
1garMoYilAY_000030,people cheering,A,False,False,
1garMoYilAY_000030,people clapping,A,False,False,
1garMoYilAY_000030,people crowd,A,False,False,
1hIg-Lsvc7Q_000030,car passing by,V,False,False,
1hIg-Lsvc7Q_000030,"engine accelerating, revving, vroom",AV,False,False,
1hJnxzlxnQs_000030,car passing by,AV,False,False,
1hJnxzlxnQs_000030,engine accelerating  revving  vroom,AV,False,False,
1hJnxzlxnQs_000030,"race car, auto racing",AV,False,False,
1hJnxzlxnQs_000030,skidding,AV,False,False,
1hba9jmspEQ_000030,"female speech, woman speaking",A,False,False,
1hsOUPwn21E_000083,bird squawking,A,False,False,
1hsOUPwn21E_000083,bird wings flapping,V,False,False,
1hsOUPwn21E_000083,eagle screaming,AV,False,False,
1hwkxJOl1PY_000020,alligators  crocodiles hissing,V,False,False,
1hwkxJOl1PY_000020,lions growling,V,False,False,
1hwkxJOl1PY_000020,"male speech, man speaking",A,False,False,
1hwkxJOl1PY_000020,wind noise,A,False,False,
1hwkxJOl1PY_000020,zebra braying,AV,False,False,
1k0R3npPdKI_000252,eletric blender running,AV,False,False,
1k0R3npPdKI_000252,"male speech, man speaking",A,False,False,
1kV-NUwWfSc_000063,"bird chirping, tweeting",AV,False,False,
1kV-NUwWfSc_000063,bird squawking,AV,False,False,
1kV-NUwWfSc_000063,"female speech, woman speaking",A,False,False,
1kiR-BU9Fik_000071,female speech  woman speaking,AV,False,False,
1kiR-BU9Fik_000071,lip smacking,AV,False,False,
1kiR-BU9Fik_000071,people whispering,AV,False,False,
1lLobOtsIFA_000030,"child speech, kid speaking",AV,False,False,
1lLobOtsIFA_000030,children shouting,AV,False,False,
1lLobOtsIFA_000030,splashing water,AV,False,False,
1lLobOtsIFA_000030,spraying water,AV,False,False,
1mMqLP36sCQ_000245,"male speech, man speaking",A,False,False,
1mMqLP36sCQ_000245,striking pool,AV,False,False,
1ma4b_TsEVA_000320,car passing by,A,False,False,
1ma4b_TsEVA_000320,chopping food,A,False,False,
1ma4b_TsEVA_000320,"vehicle horn, car horn, honking",A,False,False,
1nNXaI04SEg_000030,lip smacking,A,False,False,
1nNXaI04SEg_000030,people eating,A,False,False,
1nNXaI04SEg_000030,people eating apple,A,False,False,
1n_s2Gb5R1Q_000030,car engine idling,A,False,False,
1n_s2Gb5R1Q_000030,"engine accelerating, revving, vroom",A,False,False,
1n_s2Gb5R1Q_000030,reversing beeps,A,False,False,
1obzCbmFpa8_000410,baby babbling,AV,False,False,
1obzCbmFpa8_000410,baby laughter,AV,False,False,
1obzCbmFpa8_000410,people babbling,AV,False,False,
1obzCbmFpa8_000410,people giggling,AV,False,False,
1p3NSKpuJDs_000144,child singing,AV,False,False,
1p3NSKpuJDs_000144,female singing,AV,False,False,
1p3NSKpuJDs_000144,people clapping,AV,False,False,
1p3NSKpuJDs_000144,playing drum kit,A,False,False,
1p3NSKpuJDs_000144,playing electronic organ,AV,False,False,
1p3NSKpuJDs_000144,playing synthesizer,AV,False,False,
1pViEqMXJH0_000030,printer printing,AV,False,False,
1rtXsGC-q3Q_000030,driving motorcycle,AV,False,False,
1rtXsGC-q3Q_000030,"engine accelerating, revving, vroom",AV,False,False,
1tiz4gWXVGI_000608,"bird chirping, tweeting",A,False,False,
1tiz4gWXVGI_000608,bird wings flapping,A,False,False,
1tiz4gWXVGI_000608,wind rustling leaves,AV,False,False,
1tjJmArxVBM_000030,car engine starting,A,False,False,
1tjJmArxVBM_000030,hammering nails,A,False,False,
1tjJmArxVBM_000030,running electric fan,A,False,False,
1tjJmArxVBM_000030,wind noise,A,False,False,
1tobDIRRV0A_000030,bird squawking,AV,False,False,
1tobDIRRV0A_000030,crow cawing,AV,False,False,
1tobDIRRV0A_000030,"female speech, woman speaking",A,False,False,
1uCzQCdCC1U_000170,car passing by,AV,False,False,
1uCzQCdCC1U_000170,"engine accelerating, revving, vroom",AV,False,False,
1uCzQCdCC1U_000170,fire truck siren,A,False,False,
1uCzQCdCC1U_000170,"male speech, man speaking",AV,False,False,
1uCzQCdCC1U_000170,"race car, auto racing",AV,False,False,
1uCzQCdCC1U_000170,skidding,AV,False,False,
1vByeH2oiHU_000260,firing cannon,AV,False,False,
1vByeH2oiHU_000260,"male speech, man speaking",A,False,False,
1vByeH2oiHU_000260,missile launch,AV,False,False,
1vByeH2oiHU_000260,people screaming,AV,False,False,
1vy-ZxTMQf4_000377,people battle cry,AV,False,False,
1vy-ZxTMQf4_000377,people crowd,AV,False,False,
1vy-ZxTMQf4_000377,people marching,AV,False,False,
1vy-ZxTMQf4_000377,playing bass drum,AV,False,False,
1vy-ZxTMQf4_000377,playing cymbal,AV,False,False,
1vy-ZxTMQf4_000377,playing snare drum,AV,False,False,
1vy-ZxTMQf4_000377,rapping,AV,False,False,
1woaZGPrY9g_000002,car passing by,AV,False,False,
1woaZGPrY9g_000002,"engine accelerating, revving, vroom",AV,False,False,
1woaZGPrY9g_000002,people crowd,V,False,False,
1woaZGPrY9g_000002,"race car, auto racing",AV,False,False,
1woaZGPrY9g_000002,wind rustling leaves,AV,False,False,
1xyVkQJ8A54_000000,snake hissing,A,False,False,
1yKGjTOk7NY_000030,child singing,AV,False,False,
1yKGjTOk7NY_000030,female singing,AV,False,False,
1yKGjTOk7NY_000030,"female speech, woman speaking",A,False,False,
1yKGjTOk7NY_000030,male singing,A,False,False,
1yKGjTOk7NY_000030,playing harp,A,False,False,
1yWGmdevTuM_000030,playing didgeridoo,AV,False,False,
1yWGmdevTuM_000030,wind rustling leaves,V,False,False,
1z19uJK6SB0_000076,playing djembe,AV,False,False,
1zIoNTdug0U_000000,"male speech, man speaking",A,False,False,
1zIoNTdug0U_000000,people running,AV,False,False,
1zIoNTdug0U_000000,wind noise,A,False,False,
1zQtgRqPHZU_000024,running electric fan,AV,False,False,
1zQtgRqPHZU_000024,wind noise,A,False,False,
20Nlj7Cz4E0_000030,male singing,AV,False,False,
20Nlj7Cz4E0_000030,"male speech, man speaking",AV,False,False,
23J1LFGj910_000064,electric grinder grinding,AV,False,False,
23J1LFGj910_000064,planing timber,AV,False,False,
24FO7pGNJKU_000030,fox barking,AV,False,False,
24FO7pGNJKU_000030,people whispering,AV,False,False,
25AuI5wE_FM_000004,electric grinder grinding,AV,False,False,
25AuI5wE_FM_000004,lathe spinning,AV,False,False,
25PvbXDbZO8_000035,otter growling,AV,False,False,
25PvbXDbZO8_000035,people whispering,A,False,False,
26dqZUTv5os_000175,forging swords,AV,False,False,
26dqZUTv5os_000175,sharpen knife,AV,False,False,
26dqZUTv5os_000175,splashing water,AV,False,False,
28Ih0rDx-Y4_000310,"railroad car, train wagon",AV,False,False,
28Ih0rDx-Y4_000310,train horning,AV,False,False,
28Ih0rDx-Y4_000310,train whistling,AV,False,False,
28p0DrP3KgI_000021,"male speech, man speaking",A,False,False,
28p0DrP3KgI_000021,planing timber,AV,False,False,
29MZ0dwOBOM_000112,engine accelerating  revving  vroom,AV,False,False,
29MZ0dwOBOM_000112,lawn mowing,AV,False,False,
29dG2jHRuXI_000037,orchestra,AV,False,False,
29dG2jHRuXI_000037,people crowd,AV,False,False,
29dG2jHRuXI_000037,people marching,AV,False,False,
29dG2jHRuXI_000037,playing bass drum,A,False,False,
29dG2jHRuXI_000037,playing cymbal,A,False,False,
29dG2jHRuXI_000037,playing french horn,A,False,False,
29dG2jHRuXI_000037,playing snare drum,A,False,False,
29dG2jHRuXI_000037,playing trumpet,A,False,False,
2A63oYgod8Y_000560,cap gun shooting,A,False,False,
2A63oYgod8Y_000560,"male speech, man speaking",A,False,False,
2ATRc7EonvI_000030,car passing by,AV,False,False,
2ATRc7EonvI_000030,"engine accelerating, revving, vroom",A,False,False,
2ATRc7EonvI_000030,"male speech, man speaking",A,False,False,
2ATRc7EonvI_000030,stream burbling,AV,False,False,
2ATRc7EonvI_000030,wind noise,A,False,False,
2B-xGbzOjYY_000030,"female speech, woman speaking",AV,False,False,
2B-xGbzOjYY_000030,playing mandolin,AV,False,False,
2BbBEozEiak_000186,"female speech, woman speaking",A,False,False,
2BbBEozEiak_000186,mouse clicking,A,False,False,
2BbBEozEiak_000186,typing on computer keyboard,A,False,False,
2D2AJ6Dg0-U_000162,"male speech, man speaking",A,False,False,
2D2AJ6Dg0-U_000162,people giggling,A,False,False,
2D2AJ6Dg0-U_000162,playing volleyball,AV,False,False,
2D7jgszuoKA_000492,"child speech, kid speaking",AV,False,False,
2D7jgszuoKA_000492,"male speech, man speaking",AV,False,False,
2D7jgszuoKA_000492,sloshing water,AV,False,False,
2D7jgszuoKA_000492,stream burbling,AV,False,False,
2Dr7gDL46NU_000050,"female speech, woman speaking",A,False,False,
2Dr7gDL46NU_000050,opening or closing drawers,AV,False,False,
2EYGJpU7juM_000130,playing bass drum,V,False,False,
2EYGJpU7juM_000130,playing timpani,AV,False,False,
2EYGJpU7juM_000130,playing tympani,AV,False,False,
2FJWwHQcXBk_000480,"male speech, man speaking",A,False,False,
2FJWwHQcXBk_000480,people sniggering,A,False,False,
2Fbt9QiLWWc_000370,car engine starting,V,False,False,
2Fbt9QiLWWc_000370,chicken clucking,AV,False,False,
2Fbt9QiLWWc_000370,"male speech, man speaking",A,False,False,
2FtVHJ91gDc_000045,car engine starting,V,False,False,
2FtVHJ91gDc_000045,"male speech, man speaking",A,False,False,
2FtVHJ91gDc_000045,playing darts,AV,False,False,
2GGNgvdRcAs_000060,playing lacrosse,V,False,False,
2Hjy0TDdpNI_000019,"male speech, man speaking",AV,False,False,
2Hjy0TDdpNI_000019,thunder,A,False,False,
2Hjy0TDdpNI_000019,tornado roaring,A,False,False,
2Hjy0TDdpNI_000019,wind noise,A,False,False,
2Hjy0TDdpNI_000019,wind rustling leaves,AV,False,False,
2Jpg_KvJWL0_000030,driving buses,V,False,False,
2Jpg_KvJWL0_000030,"engine accelerating, revving, vroom",AV,False,False,
2Jpg_KvJWL0_000030,reversing beeps,AV,False,False,
2JpvRGz5Dq0_000001,"bird chirping, tweeting",AV,False,False,
2JpvRGz5Dq0_000001,snake rattling,AV,False,False,
2JpvRGz5Dq0_000001,wind noise,A,False,False,
2K_kjDyISPg_000283,cupboard opening or closing,V,False,False,
2LMxs_P1EhY_000100,helicopter,AV,False,False,
2LMxs_P1EhY_000100,machine gun shooting,AV,False,False,
2M9isBM1ChU_000108,"female speech, woman speaking",AV,False,False,
2M9isBM1ChU_000108,people nose blowing,AV,False,False,
2Mkwgf0Pej0_000000,,,False,False,
2Pl5B1Tpn1U_000024,electric grinder grinding,AV,False,False,
2QKJuc_Hscc_000050,dog growling,AV,False,False,
2SchRwpsT7s_000048,"male speech, man speaking",AV,False,False,
2SchRwpsT7s_000048,people battle cry,AV,False,False,
2SchRwpsT7s_000048,people cheering,AV,False,False,
2SchRwpsT7s_000048,people crowd,AV,False,False,
2SchRwpsT7s_000048,people marching,AV,False,False,
2SgGaIe_5vw_000000,splashing water,AV,False,False,
2SgGaIe_5vw_000000,spraying water,AV,False,False,
2SgGaIe_5vw_000000,wind noise,A,False,False,
2T8OhRXZDTs_000030,playing sitar,AV,False,False,
2T8OhRXZDTs_000030,playing zither,AV,False,False,
2VptepDtAZ4_000058,bird squawking,A,False,False,
2VptepDtAZ4_000058,chicken clucking,AV,False,False,
2VptepDtAZ4_000058,chicken crowing,AV,False,False,
2VptepDtAZ4_000071,"bird chirping, tweeting",AV,False,False,
2VptepDtAZ4_000071,chicken clucking,AV,False,False,
2XFrBXTnNY8_000080,bird squawking,AV,False,False,
2XFrBXTnNY8_000080,dog barking,A,False,False,
2XFrBXTnNY8_000080,dog bow-wow,A,False,False,
2YXcqoFlYFY_000160,fireworks banging,AV,False,False,
2YXcqoFlYFY_000160,lighting firecrackers,AV,False,False,
2YXcqoFlYFY_000160,people cheering,AV,False,False,
2YXcqoFlYFY_000160,people crowd,AV,False,False,
2YXcqoFlYFY_000160,people screaming,A,False,False,
2ZZEtUCIkUw_000030,dog barking,AV,False,False,
2ZZEtUCIkUw_000030,dog bow-wow,AV,False,False,
2ZZEtUCIkUw_000030,dog growling,AV,False,False,
2__T6Q8rCCA_000080,"bee, wasp, etc. buzzing",AV,False,False,
2_gogtkUsZ4_000503,hail,AV,False,False,
2_gogtkUsZ4_000503,people crowd,A,False,False,
2_gogtkUsZ4_000503,raining,AV,False,False,
2_gogtkUsZ4_000503,wind noise,A,False,False,
2_gogtkUsZ4_000503,wind rustling leaves,A,False,False,
2dBVv-HHhCc_000004,"male speech, man speaking",A,False,False,
2dBVv-HHhCc_000004,people babbling,A,False,False,
2dBVv-HHhCc_000004,people crowd,A,False,False,
2dCFOYuetW0_000039,chicken clucking,AV,False,False,
2dCFOYuetW0_000039,chicken crowing,AV,False,False,
2e1tRszQIPE_000057,firing muskets,AV,False,False,
2e1tRszQIPE_000057,"male speech, man speaking",A,False,False,
2fKgYlCx_As_000026,baby babbling,AV,False,False,
2fKgYlCx_As_000026,baby crying,AV,False,False,
2fKgYlCx_As_000026,"male speech, man speaking",A,False,False,
2fKgYlCx_As_000026,people babbling,AV,False,False,
2j9izxhyFlI_000035,"female speech, woman speaking",A,False,False,
2j9izxhyFlI_000035,writing on blackboard with chalk,AV,False,False,
2mkJkrFeqjc_000030,"child speech, kid speaking",A,False,False,
2mkJkrFeqjc_000030,engine accelerating  revving  vroom,A,False,False,
2mkJkrFeqjc_000030,"motorboat, speedboat acceleration",A,False,False,
2mkJkrFeqjc_000030,sailing,V,False,False,
2mkJkrFeqjc_000030,sea waves,V,False,False,
2mkJkrFeqjc_000030,wind noise,A,False,False,
2nF5FG9GK9k_000025,"male speech, man speaking",A,False,False,
2nF5FG9GK9k_000025,people cheering,AV,False,False,
2nF5FG9GK9k_000025,people crowd,AV,False,False,
2nF5FG9GK9k_000025,playing volleyball,AV,False,False,
2nVGw0vvwG4_000005,sloshing water,AV,False,False,
2p37j052q3o_000004,,,False,False,
2pt7WZBYeeI_000030,"railroad car, train wagon",AV,False,False,
2pt7WZBYeeI_000030,"subway, metro, underground",AV,False,False,
2pt7WZBYeeI_000030,train horning,AV,False,False,
2pt7WZBYeeI_000030,train wheels squealing,AV,False,False,
2qh8jLGVaYk_000038,"child speech, kid speaking",A,False,False,
2qh8jLGVaYk_000038,"male speech, man speaking",A,False,False,
2qh8jLGVaYk_000038,people crowd,AV,False,False,
2qh8jLGVaYk_000038,people running,AV,False,False,
2qh8jLGVaYk_000038,playing lacrosse,AV,False,False,
2qtDXB4wT8c_000020,dog barking,AV,False,False,
2qtDXB4wT8c_000020,dog bow-wow,AV,False,False,
2qtDXB4wT8c_000020,dog growling,AV,False,False,
